,s,t,d,s
43557,240,185,4.708524857314164,18.0
43558,240,187,36.115348648836765,26.5
43559,240,188,24.829115625558654,18.0
43560,240,189,25.330779832602058,18.0
43561,240,190,27.114635011812414,18.0
43562,240,191,23.646524954027203,26.5
43563,240,192,17.90504818439824,19.0
43564,240,193,16.041820253222326,18.0
43565,240,194,11.761541344193466,18.0
43566,240,195,26.76669156410767,18.0
43567,240,196,19.48056015519372,18.0
43568,240,197,22.470721274306218,26.5
43569,240,198,21.145929700035705,18.0
43570,240,199,11.694333007670867,18.0
43571,240,201,35.45588788048869,26.5
43572,240,202,16.016928992458375,18.0
43573,240,203,29.068772262889222,26.5
43574,240,204,47.773993912438016,26.5
43575,240,205,24.49824763011043,26.5
43576,240,206,32.66166325224675,18.0
43577,240,208,10.114853095647462,18.0
43578,240,209,23.419439984002036,18.0
43579,240,210,34.35924657462873,26.5
43580,240,211,21.547745955434287,18.0
43581,240,215,23.706372089926184,26.5
43582,240,216,25.87113648520103,26.5
43583,240,217,938.7481151123932,26.5
43584,240,219,26.79903595544491,26.5
43585,240,220,2.543594916729941,18.0
43586,240,221,33.87846638363056,19.0
43587,240,222,27.71853933147268,26.5
43588,240,223,13.701010336764845,18.0
43589,240,225,25.229030388159,18.0
43590,240,226,17.961978485276607,18.0
43591,240,227,30.738660663723223,18.0
43592,240,228,29.250108246340893,18.0
43593,240,232,22.04108406821178,18.0
43594,240,234,19.913098815441884,18.0
43595,240,235,5.536364932686179,18.0
43596,240,236,15.723336744508817,18.0
43597,240,237,14.400866154786476,18.0
43598,240,238,15.313500232231025,18.0
43599,240,239,15.917565608219954,18.0
43600,240,242,5.2517313183679315,18.0
43601,240,243,7.780368529677429,18.0
43602,240,245,34.82577930272303,26.5
43603,240,246,18.583826234993822,18.0
43604,240,247,8.379938856846422,18.0
43605,240,248,6.715672773644031,18.0
43606,240,249,20.696637080496696,18.0
43607,240,251,36.980052047607515,26.5
43608,240,252,12.75943787506186,19.0
43609,240,253,14.347000946022792,26.5
43610,240,257,28.14006865796478,18.0
43611,240,258,23.23261330330943,26.5
43612,240,259,2.1743067643843528,18.0
43613,240,260,16.942086530649007,18.0
43614,240,261,23.159145581147452,18.0
43615,240,262,13.566988976868107,18.0
43616,240,264,3861.5550325000313,26.5
43617,242,2,27.877052430011926,26.5
43618,242,4,17.454293148210777,18.0
43619,242,5,43.300277184897446,26.5
43620,242,6,32.77308979353035,26.5
43621,242,7,10.808439841129182,18.0
43622,242,8,9.826022728439716,18.0
43623,242,9,11.911997806432622,26.5
43624,242,10,20.80845731524166,26.5
43625,242,11,30.391301111994395,26.5
43626,242,12,21.23964718123745,18.0
43627,242,13,20.60626578124196,18.0
43628,242,14,28.202902716756427,18.0
43629,242,16,11.851197038977519,26.5
43630,242,17,17.058724252536212,18.0
43631,242,18,2.7368507200174217,18.0
43632,242,19,18.63935956522176,26.5
43633,242,20,2.128314996960105,18.0
43634,242,21,28.689119263012255,26.5
43635,242,22,29.285713868336856,19.0
43636,242,24,10.805515583095685,18.0
43637,242,25,21.39165963581302,18.0
43638,242,26,26.995385475147476,18.0
43639,242,29,31.865204578416282,26.5
43640,242,30,27.610664777026027,26.5
43641,242,31,1648.2531273671807,26.5
43642,242,32,0.5812811350678502,18.0
43643,242,33,20.86111071004994,18.0
43644,242,34,19.655021992661,18.0
43645,242,35,21.415880876869828,18.0
43646,242,36,17.517946329778667,18.0
43647,242,37,18.57060830542694,18.0
43648,242,38,20.514385827758595,26.5
43649,242,39,23.611964407088905,26.5
43650,242,40,22.53006657184647,18.0
43651,242,42,9.962504661401763,18.0
43652,242,43,11.812381617968033,18.0
43653,242,45,19.051776799655983,18.0
43654,242,46,6.325820658191921,26.5
43655,242,48,18.37058565104743,18.0
43656,242,49,20.25641605285484,18.0
43657,242,50,15.424792430578634,18.0
43658,242,51,3.468129046637438,18.0
43659,242,52,21.768099062492347,18.0
43660,242,53,7.486081095230003,18.0
43661,242,54,21.92252818869006,18.0
43662,242,55,32.839358709387305,26.5
43663,242,56,11.895830861808864,18.0
43664,242,57,11.895830861808864,18.0
43665,242,58,3.852057818376106,18.0
43666,242,59,3.12081988124091,18.0
43667,242,60,3.2675902349785386,18.0
43668,242,61,21.66869183333983,18.0
43669,242,62,21.689278547475382,18.0
43670,242,63,18.265013871388515,19.0
43671,242,64,13.489494206774108,26.5
43672,242,65,20.831668855108536,18.0
43673,242,66,19.79620772507279,18.0
43674,242,67,28.89238600488805,19.0
43675,242,68,15.63495572075342,18.0
43676,242,69,5.913445027226953,18.0
43677,242,70,10.31614025050848,18.0
43678,242,73,12.519311369267514,26.5
43679,242,74,8.818595595760419,18.0
43680,242,75,8.237099972524156,18.0
43681,242,76,20.888701296279333,19.0
43682,242,77,21.237539939907204,19.0
43683,242,78,2.6830402134265,18.0
43684,242,79,17.46631860619612,18.0
43685,242,80,18.13174297020812,18.0
43686,242,81,4.731877517058752,19.0
43687,242,82,13.130137111846652,18.0
43688,242,85,24.08996426606119,18.0
43689,242,86,29.04591517595108,26.5
43690,242,87,20.309006526086677,18.0
43691,242,88,21.221158587132734,18.0
43692,242,89,25.390323763476047,18.0
43693,242,90,16.56918719982396,18.0
43694,242,91,26.6124520067863,26.5
43695,242,92,10.506918616382224,19.0
43696,242,94,2.483003289406405,18.0
43697,242,95,15.001218081974903,19.0
43698,242,97,20.585080910496043,18.0
43699,242,98,14.41821088688441,26.5
43700,242,99,40.68598654369032,26.5
43701,242,100,15.582676576957795,18.0
43702,242,101,17.317462605021266,26.5
43703,242,102,17.08841497339511,18.0
43704,242,106,22.19679675339788,18.0
43705,242,107,16.747589733067283,18.0
43706,242,108,30.201361380341826,26.5
43707,242,109,41.593576696610086,26.5
43708,242,110,40.68795004925218,26.5
43709,242,111,24.95949091596779,18.0
43710,242,112,16.336122868584326,18.0
43711,242,113,17.794570194818764,18.0
43712,242,114,17.93285077261428,18.0
43713,242,116,8.180840181182374,18.0
43714,242,117,29.959369607451595,26.5
43715,242,119,6.074394615805487,18.0
43716,242,120,5.846772192365361,18.0
43717,242,122,17.51598046620266,26.5
43718,242,123,30.863810979849603,26.5
43719,242,124,21.90118264695531,26.5
43720,242,125,18.779242218026774,18.0
43721,242,126,4.9832972203827275,18.0
43722,242,127,5.273735709775865,18.0
43723,242,128,5.777390855672054,18.0
43724,242,129,11.12337875806596,18.0
43725,242,130,17.548926435784836,26.5
43726,242,131,16.977328291012913,26.5
43727,242,132,24.45142418354851,26.5
43728,242,133,24.872985797842585,18.0
43729,242,134,16.255869983366743,26.5
43730,242,135,15.526668712068437,26.5
43731,242,136,4.059706591459536,18.0
43732,242,137,16.0324725971314,18.0
43733,242,138,8.758668332024717,18.0
43734,242,139,22.76825993903371,26.5
43735,242,140,13.09741221051215,18.0
43736,242,141,12.959349520420812,18.0
43737,242,143,13.522861266182833,18.0
43738,242,144,18.572032794503137,18.0
43739,242,145,14.400044953237197,18.0
43740,242,146,13.280164093877794,18.0
43741,242,147,5.121642488306515,18.0
43742,242,148,18.638821986642974,18.0
43743,242,149,28.033361625254432,26.5
43744,242,150,31.560765601746006,26.5
43745,242,151,10.805515583095685,18.0
43746,242,152,8.709630684125033,18.0
43747,242,153,4.832939038507789,18.0
43748,242,156,34.80959112512903,26.5
43749,242,157,15.17449777799618,18.0
43750,242,158,17.467469059520543,18.0
43751,242,159,5.285993920036733,18.0
43752,242,160,15.163644121808135,18.0
43753,242,161,14.520199342375074,18.0
43754,242,162,14.046845472948577,18.0
43755,242,163,14.378527664123911,18.0
43756,242,164,15.535509922158335,18.0
43757,242,165,27.57596526530719,19.0
43758,242,166,9.827785814123056,18.0
43759,242,167,5.530784603062932,18.0
43760,242,168,7.369043054874991,18.0
43761,242,169,3.7201908274003417,18.0
43762,242,170,15.373480916674874,18.0
43763,242,171,14.92493751576966,18.0
43764,242,174,2.910553891096285,18.0
43765,242,175,13.700058219447524,26.5
43766,242,176,38.740203353016675,26.5
43767,242,177,20.280993416824906,18.0
43768,242,178,31.10700809871477,26.5
43769,242,180,19.754648786276743,26.5
43770,242,181,22.986583296292753,18.0
43771,242,182,2.305528232102621,18.0
43772,242,183,6.171482905224802,19.0
43773,242,184,2.7972325445850266,18.0
43774,242,185,0.6566153042327939,18.0
43775,242,187,33.77751320713699,26.5
43776,242,188,20.941872755006173,18.0
43777,242,189,21.563643384246717,18.0
43778,242,190,23.28797469924907,18.0
43779,242,191,18.467715596036587,26.5
43780,242,192,12.712498215864906,19.0
43781,242,193,12.48863913489054,18.0
43782,242,194,8.19048667151763,18.0
43783,242,195,23.488704590531384,18.0
43784,242,196,14.5749252718513,18.0
43785,242,197,17.36797345767851,26.5
43786,242,198,16.824523092273182,18.0
43787,242,199,7.146669119353604,18.0
43788,242,201,30.47667751642539,26.5
43789,242,202,12.740121179435564,18.0
43790,242,203,23.82087075352358,26.5
43791,242,204,45.25688109893564,26.5
43792,242,205,19.24923704587349,26.5
43793,242,206,29.857632257574096,18.0
43794,242,208,5.037522268331955,18.0
43795,242,209,20.34667838250842,18.0
43796,242,210,30.047665660397822,26.5
43797,242,211,18.616671181828117,18.0
43798,242,215,18.478861036665737,26.5
43799,242,216,20.747069849758102,26.5
43800,242,217,936.0021812631052,26.5
43801,242,219,21.561960859863966,26.5
43802,242,220,4.917578058657501,18.0
43803,242,221,30.927809219094172,19.0
43804,242,222,22.967715748735234,26.5
43805,242,223,9.528287546365975,18.0
43806,242,225,21.14977862594606,18.0
43807,242,226,14.145485681620052,18.0
43808,242,227,27.175103170748653,18.0
43809,242,228,25.620051899084864,18.0
43810,242,232,18.853596621287597,18.0
43811,242,234,17.022771672509776,18.0
43812,242,235,4.934843624947273,18.0
43813,242,236,12.88357830362384,18.0
43814,242,237,11.63471436511667,18.0
43815,242,238,13.091904013688296,18.0
43816,242,239,13.80018130521752,18.0
43817,242,240,5.2517313183679315,18.0
43818,242,243,6.8638770605977575,18.0
43819,242,245,32.28060824162738,26.5
43820,242,246,16.166605464694143,18.0
43821,242,247,5.904873789639776,18.0
43822,242,248,2.1010971337339623,18.0
43823,242,249,18.031844926733704,18.0
43824,242,251,34.49182671755209,26.5
43825,242,252,7.517364717576401,19.0
43826,242,253,9.370778009845198,26.5
43827,242,257,24.33850684667173,18.0
43828,242,258,18.31233591696529,26.5
43829,242,259,4.429797794354288,18.0
43830,242,260,12.633231402631615,18.0
43831,242,261,20.295303574337716,18.0
43832,242,262,10.550224667237709,18.0
43833,242,264,3864.692698412838,26.5
43834,243,2,27.739855847665968,26.5
43835,243,4,13.2252641295142,18.0
43836,243,5,37.99793756922945,26.5
43837,243,6,28.40189783815425,26.5
43838,243,7,7.649206341590197,18.0
43839,243,8,7.007928873083369,18.0
43840,243,9,15.445130408426273,26.5
43841,243,10,22.504185036806575,26.5
43842,243,11,26.99359522483928,26.5
43843,243,12,16.52489989593455,18.0
43844,243,13,15.747097368026566,18.0
43845,243,14,24.185927447390796,18.0
43846,243,16,15.928180854576976,26.5
43847,243,17,13.590465214754905,18.0
43848,243,18,5.69072255293238,18.0
43849,243,19,22.310508045717118,26.5
43850,243,20,4.864156000966247,18.0
43851,243,21,25.54112255095623,26.5
43852,243,22,25.80619091003776,19.0
43853,243,24,5.052076638022693,18.0
43854,243,25,17.58861058537927,18.0
43855,243,26,23.42660600267454,18.0
43856,243,29,29.265488674354287,26.5
43857,243,30,27.8969613696256,26.5
43858,243,31,1642.6504416631226,26.5
43859,243,32,6.347520429344456,18.0
43860,243,33,16.679863925694907,18.0
43861,243,34,15.900361345502452,18.0
43862,243,35,19.60876869214145,18.0
43863,243,36,15.084456157612069,18.0
43864,243,37,16.28929149101353,18.0
43865,243,38,23.516480866434406,26.5
43866,243,39,22.12330410427082,26.5
43867,243,40,18.572165553277106,18.0
43868,243,42,4.725862126780344,18.0
43869,243,43,6.7288746879670285,18.0
43870,243,45,14.543517723148915,18.0
43871,243,46,13.004621108120002,26.5
43872,243,48,14.099107446476635,18.0
43873,243,49,16.87565099077306,18.0
43874,243,50,10.088315506450769,18.0
43875,243,51,10.076213701682024,18.0
43876,243,52,17.64636834877056,18.0
43877,243,53,9.90028052471941,18.0
43878,243,54,17.711553409912053,18.0
43879,243,55,29.73320438790805,26.5
43880,243,56,12.404355678663537,18.0
43881,243,57,12.404355678663537,18.0
43882,243,58,10.181684895357845,18.0
43883,243,59,4.070636514118585,18.0
43884,243,60,4.076742681754383,18.0
43885,243,61,18.978961580990585,18.0
43886,243,62,19.010806449338826,18.0
43887,243,63,17.683400656864006,19.0
43888,243,64,18.142745466851576,26.5
43889,243,65,16.909380845078186,18.0
43890,243,66,15.834850276598896,18.0
43891,243,67,25.16877121548669,19.0
43892,243,68,10.92714947258786,18.0
43893,243,69,2.5571393879729336,18.0
43894,243,70,10.85964898985938,18.0
43895,243,73,16.068456016706644,26.5
43896,243,74,4.1285844873610404,18.0
43897,243,75,4.48489824787228,18.0
43898,243,76,19.91756681762187,19.0
43899,243,77,19.916758410788308,19.0
43900,243,78,4.224293469656378,18.0
43901,243,79,12.959898593776877,18.0
43902,243,80,14.444154524413966,18.0
43903,243,81,10.870890302792114,19.0
43904,243,82,12.676247335042955,18.0
43905,243,85,21.254580197144243,18.0
43906,243,86,30.45123941378548,26.5
43907,243,87,15.505873148502422,18.0
43908,243,88,16.577666735960598,18.0
43909,243,89,22.433878490384323,18.0
43910,243,90,11.782729720076542,18.0
43911,243,91,24.37133403154528,26.5
43912,243,92,13.308983530847437,19.0
43913,243,94,5.154388297368447,18.0
43914,243,95,15.667576470457162,19.0
43915,243,97,16.90432342746689,18.0
43916,243,98,17.07096609042038,26.5
43917,243,99,35.35332487533077,26.5
43918,243,100,10.506825412193628,18.0
43919,243,101,21.908658735240994,26.5
43920,243,102,16.094323301109473,18.0
43921,243,106,18.367972235284256,18.0
43922,243,107,12.213938643965497,18.0
43923,243,108,27.29899842630018,26.5
43924,243,109,36.709179214643896,26.5
43925,243,110,36.05795783271819,26.5
43926,243,111,21.345996619488933,18.0
43927,243,112,12.997595314497802,18.0
43928,243,113,12.992073055171181,18.0
43929,243,114,13.169092758197694,18.0
43930,243,116,1.9646988275504227,18.0
43931,243,117,30.195940602854336,26.5
43932,243,119,1.0293547683798792,18.0
43933,243,120,1.1065331887299348,18.0
43934,243,122,20.322064576273817,26.5
43935,243,123,28.303927406046867,26.5
43936,243,124,22.11654693572744,26.5
43937,243,125,13.836555502248437,18.0
43938,243,126,5.6828452096316235,18.0
43939,243,127,3.638029544263489,18.0
43940,243,128,3.77661377879312,18.0
43941,243,129,10.492538337999369,18.0
43942,243,130,19.30616689881602,26.5
43943,243,131,19.415238922934567,26.5
43944,243,132,25.818997431498023,26.5
43945,243,133,21.73343712667475,18.0
43946,243,134,17.239447900906203,26.5
43947,243,135,16.55001063508929,26.5
43948,243,136,4.805901723732038,18.0
43949,243,137,11.61849472923254,18.0
43950,243,138,9.154793538314527,18.0
43951,243,139,25.031332418802386,26.5
43952,243,140,8.41132377237973,18.0
43953,243,141,8.326713868683681,18.0
43954,243,143,8.17489926499998,18.0
43955,243,144,14.026237513364466,18.0
43956,243,145,10.907160691630922,18.0
43957,243,146,9.9786939094631,18.0
43958,243,147,4.603094049017015,18.0
43959,243,148,14.367270100087369,18.0
43960,243,149,25.564337894150555,26.5
43961,243,150,29.32387685751662,26.5
43962,243,151,5.052076638022693,18.0
43963,243,152,2.8793890499725303,18.0
43964,243,153,4.741423463721185,18.0
43965,243,156,29.151212278331045,26.5
43966,243,157,13.2439592948326,18.0
43967,243,158,12.319299779052038,18.0
43968,243,159,4.024414971704256,18.0
43969,243,160,14.551402320365263,18.0
43970,243,161,9.601847009532683,18.0
43971,243,162,9.34371720432415,18.0
43972,243,163,9.17815880119603,18.0
43973,243,164,10.70939786497547,18.0
43974,243,165,24.71383935856354,19.0
43975,243,166,3.8389484667301614,18.0
43976,243,167,2.6957328921081807,18.0
43977,243,168,4.532264135146422,18.0
43978,243,169,3.2735905271181123,18.0
43979,243,170,10.738651787570337,18.0
43980,243,171,10.950029789002736,18.0
43981,243,174,6.760909403643897,18.0
43982,243,175,17.56873796462308,26.5
43983,243,176,34.09504025826914,26.5
43984,243,177,18.459029532902036,18.0
43985,243,178,28.415031626679873,26.5
43986,243,180,19.939477796016853,26.5
43987,243,181,19.309730669215057,18.0
43988,243,182,6.757862089729821,18.0
43989,243,183,13.035354535187306,19.0
43990,243,184,9.585240403262379,18.0
43991,243,185,6.43010626073484,18.0
43992,243,187,28.334999784882907,26.5
43993,243,188,17.846600767075053,18.0
43994,243,189,18.21682640640529,18.0
43995,243,190,20.020201304488364,18.0
43996,243,191,21.994901912766135,26.5
43997,243,192,14.562251498099437,19.0
43998,243,193,9.112708821184006,18.0
43999,243,194,5.515334656129553,18.0
44000,243,195,19.267379250922765,18.0
44001,243,196,14.645681697905566,18.0
44002,243,197,18.193506869319634,26.5
44003,243,198,14.879387242913943,18.0
44004,243,199,7.224541649442481,18.0
44005,243,201,30.207491006353766,26.5
44006,243,202,8.822143311154912,18.0
44007,243,203,26.3104146315794,26.5
44008,243,204,39.99611748558995,26.5
44009,243,205,21.88418630894139,26.5
44010,243,206,24.939849087402795,18.0
44011,243,208,10.469216744970428,18.0
44012,243,209,15.855391537067833,18.0
44013,243,210,27.70395793647026,26.5
44014,243,211,13.94493275031083,18.0
44015,243,215,20.275195527087753,26.5
44016,243,216,21.528346282730638,26.5
44017,243,217,930.970600368247,26.5
44018,243,219,24.374547335331954,26.5
44019,243,220,5.277528795232613,18.0
44020,243,221,26.192066804766576,19.0
44021,243,222,22.016985997016874,26.5
44022,243,223,7.9517560966367595,18.0
44023,243,225,18.454921031158825,18.0
44024,243,226,11.186603881249546,18.0
44025,243,227,23.374474622027574,18.0
44026,243,228,21.95238125516335,18.0
44027,243,232,14.561063211717345,18.0
44028,243,234,12.319435321238485,18.0
44029,243,235,2.331308431087179,18.0
44030,243,236,8.226119863661658,18.0
44031,243,237,6.928151688079217,18.0
44032,243,238,7.575588405348618,18.0
44033,243,239,8.153572594568477,18.0
44034,243,240,7.780368529677429,18.0
44035,243,242,6.8638770605977575,18.0
44036,243,245,27.056756699512082,26.5
44037,243,246,10.849319380405953,18.0
44038,243,247,2.263021401507841,18.0
44039,243,248,5.668870468833654,18.0
44040,243,249,13.005506201509277,18.0
44041,243,251,29.204619391873713,26.5
44042,243,252,11.48121510647406,19.0
44043,243,253,14.418607764543601,26.5
44044,243,257,21.003546861768854,18.0
44045,243,258,18.189836703451288,26.5
44046,243,259,8.953756000138426,18.0
44047,243,260,10.97069991502895,18.0
44048,243,261,15.50892721007829,18.0
44049,243,262,6.351559485166894,18.0
44050,243,264,3858.4927080035195,26.5
44051,245,2,23.597926166558537,35.0
44052,245,4,15.04111520768872,26.5
44053,245,5,11.019992689627461,35.0
44054,245,6,5.315574736393228,35.0
44055,245,7,21.6461829774895,26.5
44056,245,8,22.634909732286,26.5
44057,245,9,30.62133792254176,35.0
44058,245,10,27.97594333008466,35.0
44059,245,11,10.095748644209342,35.0
44060,245,12,11.13335387184666,26.5
44061,245,13,11.691516391011055,26.5
44062,245,14,7.505182385539459,26.5
44063,245,16,31.924671614494937,35.0
44064,245,17,16.090458246691995,26.5
44065,245,18,32.39913454968302,26.5
44066,245,19,33.59402400286933,35.0
44067,245,20,31.047160302012372,26.5
44068,245,21,11.215903180557738,35.0
44069,245,22,9.693941111619978,27.5
44070,245,24,22.033659006608442,26.5
44071,245,25,12.193412998820005,26.5
44072,245,26,9.72802935458296,26.5
44073,245,29,14.210607313911755,35.0
44074,245,30,25.17998961950828,35.0
44075,245,31,1638.3078077575103,35.0
44076,245,32,31.708516865627598,26.5
44077,245,33,12.012594362242943,26.5
44078,245,34,13.624578210771023,26.5
44079,245,35,17.183796560176834,26.5
44080,245,36,17.321198970049704,26.5
44081,245,37,17.052417285761006,26.5
44082,245,38,32.21174849562234,35.0
44083,245,39,17.866081755422112,35.0
44084,245,40,11.030961183590676,26.5
44085,245,42,22.600265817560437,26.5
44086,245,43,20.60582789023616,26.5
44087,245,45,13.358491869749246,26.5
44088,245,46,36.23664424005407,35.0
44089,245,48,14.159531468998,26.5
44090,245,49,13.81958380341031,26.5
44091,245,50,17.030470099595476,26.5
44092,245,51,35.70816621137647,26.5
44093,245,52,11.332186050254837,26.5
44094,245,53,28.155858021864958,26.5
44095,245,54,11.060421727714687,26.5
44096,245,55,12.047327985546634,35.0
44097,245,56,24.646507641231693,26.5
44098,245,57,24.646507641231693,26.5
44099,245,58,33.53289489343621,26.5
44100,245,59,29.300129410456233,26.5
44101,245,60,29.10493030143259,26.5
44102,245,61,14.631613788150206,26.5
44103,245,62,14.652942947470068,26.5
44104,245,63,21.112652884158106,27.5
44105,245,64,34.195640303626625,35.0
44106,245,65,12.420763657829474,26.5
44107,245,66,13.215879571009177,26.5
44108,245,67,8.618006167085861,27.5
44109,245,68,16.646231864819125,26.5
44110,245,69,26.607463840959024,26.5
44111,245,70,25.135475429600003,26.5
44112,245,73,30.832703385757053,35.0
44113,245,74,23.620331907367266,26.5
44114,245,75,24.06212364972476,26.5
44115,245,76,19.709004463367936,27.5
44116,245,77,18.63708873417579,27.5
44117,245,78,29.94376570505412,26.5
44118,245,79,14.884424271700183,26.5
44119,245,80,14.952796554679503,26.5
44120,245,81,36.99576929457207,27.5
44121,245,82,22.737591562135393,26.5
44122,245,85,13.277251329727198,26.5
44123,245,86,30.301627688379888,35.0
44124,245,87,12.000843964985558,26.5
44125,245,88,11.198363329337433,26.5
44126,245,89,12.4829441837291,26.5
44127,245,90,15.711624976708416,26.5
44128,245,91,15.029814792990624,35.0
44129,245,92,28.78920386664802,27.5
44130,245,94,31.71679919300782,26.5
44131,245,95,24.43929521597948,27.5
44132,245,97,13.024450903415078,26.5
44133,245,98,29.08799016092747,35.0
44134,245,99,8.410046080375773,35.0
44135,245,100,16.750216093644507,26.5
44136,245,101,36.01492035415928,35.0
44137,245,102,20.406773134961416,26.5
44138,245,106,11.545367774374979,26.5
44139,245,107,15.574195218122986,26.5
44140,245,108,12.418176659298966,35.0
44141,245,109,9.824591702214478,35.0
44142,245,110,9.680002393471458,35.0
44143,245,111,10.396899043140575,26.5
44144,245,112,16.819380249634705,26.5
44145,245,113,14.489310456279084,26.5
44146,245,114,14.356594880993198,26.5
44147,245,116,25.116893030679844,26.5
44148,245,117,25.946791590402803,35.0
44149,245,119,27.21861476672521,26.5
44150,245,120,28.073854323899376,26.5
44151,245,122,30.389413494510823,35.0
44152,245,123,14.131815698669115,35.0
44153,245,124,23.41650835905464,35.0
44154,245,125,13.501702926794424,26.5
44155,245,126,27.592586535927058,26.5
44156,245,127,30.685355823225464,26.5
44157,245,128,30.756437110450687,26.5
44158,245,129,23.35336024651871,26.5
44159,245,130,27.345124902324983,35.0
44160,245,131,29.14264579537018,35.0
44161,245,132,28.089254622309408,35.0
44162,245,133,12.000489134033941,26.5
44163,245,134,25.146627069732286,35.0
44164,245,135,25.232585254034742,35.0
44165,245,136,31.8068880570002,26.5
44166,245,137,16.30603303440819,26.5
44167,245,138,25.521113038063145,26.5
44168,245,139,30.628690357304066,35.0
44169,245,140,19.192442184556075,26.5
44170,245,141,19.326908669593095,26.5
44171,245,143,18.972845777697067,26.5
44172,245,144,13.798940928001679,26.5
44173,245,145,18.303743702906786,26.5
44174,245,146,19.401244408889152,26.5
44175,245,147,27.190131327221025,26.5
44176,245,148,13.911284431791968,26.5
44177,245,149,14.13277707376025,35.0
44178,245,150,15.81544971818287,35.0
44179,245,151,22.033659006608442,26.5
44180,245,152,24.27134700649011,26.5
44181,245,153,31.79815131425288,26.5
44182,245,156,3.945685550073202,35.0
44183,245,157,19.49262265126659,26.5
44184,245,158,14.866293223709771,26.5
44185,245,159,26.994872385442612,26.5
44186,245,160,21.77186544233423,26.5
44187,245,161,17.786958375596743,26.5
44188,245,162,18.236704013015405,26.5
44189,245,163,18.023318569053213,26.5
44190,245,164,16.748642322659848,26.5
44191,245,165,12.493912218480814,27.5
44192,245,166,23.22772259509484,26.5
44193,245,167,26.958424786717966,26.5
44194,245,168,24.912103751986,26.5
44195,245,169,29.851189914981187,26.5
44196,245,170,16.91052256184687,26.5
44197,245,171,17.540807319277466,26.5
44198,245,174,33.480066651856724,26.5
44199,245,175,32.06102546780709,35.0
44200,245,176,7.852124781108838,35.0
44201,245,177,17.453674504964265,26.5
44202,245,178,13.573018978394884,35.0
44203,245,180,23.118078749268758,35.0
44204,245,181,11.349969731625173,26.5
44205,245,182,30.58798201692232,26.5
44206,245,183,37.4381774888961,27.5
44207,245,184,34.068149627174755,26.5
44208,245,185,32.20574657715343,26.5
44209,245,187,2.06855703811753,35.0
44210,245,188,13.989266261018223,26.5
44211,245,189,13.03735817261857,26.5
44212,245,190,12.274642515688477,26.5
44213,245,191,33.037452425157824,35.0
44214,245,192,27.025117776986583,27.5
44215,245,193,20.0549251819459,26.5
44216,245,194,24.140944570716396,26.5
44217,245,195,9.752158760227491,26.5
44218,245,196,23.255773578512642,26.5
44219,245,197,24.783464719045973,35.0
44220,245,198,18.585764947247686,26.5
44221,245,199,26.028150120225995,26.5
44222,245,201,24.05611934262991,35.0
44223,245,202,19.61685115432975,26.5
44224,245,203,31.92551769998141,35.0
44225,245,204,12.986538943910624,35.0
44226,245,205,30.47752649414197,35.0
44227,245,206,2.953273502596016,26.5
44228,245,208,32.335117062895556,26.5
44229,245,209,12.14391326799344,26.5
44230,245,210,14.937629897147364,35.0
44231,245,211,13.704603016965214,26.5
44232,245,215,27.659984928268894,35.0
44233,245,216,25.037245918288214,35.0
44234,245,217,903.9300277937888,35.0
44235,245,219,32.031327291715286,35.0
44236,245,220,32.33408607233684,26.5
44237,245,221,3.200760701612718,27.5
44238,245,222,19.67890590301648,35.0
44239,245,223,23.46813566165088,26.5
44240,245,225,14.851976549015383,26.5
44241,245,226,18.945617186220943,26.5
44242,245,227,8.758379533728734,26.5
44243,245,228,9.900443730183268,26.5
44244,245,232,13.696075611690397,26.5
44245,245,234,15.267079108277295,26.5
44246,245,235,29.297228920313263,26.5
44247,245,236,19.4056612975419,26.5
44248,245,237,20.683012526587543,26.5
44249,245,238,19.5213662794013,26.5
44250,245,239,18.908234281879714,26.5
44251,245,240,34.82577930272303,26.5
44252,245,242,32.28060824162738,26.5
44253,245,243,27.056756699512082,26.5
44254,245,246,16.2667520286294,26.5
44255,245,247,26.718848426915045,26.5
44256,245,248,30.22414916313923,26.5
44257,245,249,14.261885883926237,26.5
44258,245,251,2.228984092783092,35.0
44259,245,252,30.478259219030587,27.5
44260,245,253,33.336757766474115,35.0
44261,245,257,11.574128825529774,26.5
44262,245,258,22.28600127314444,35.0
44263,245,259,35.74559836852329,26.5
44264,245,260,21.342853886774222,26.5
44265,245,261,12.019924081985415,26.5
44266,245,262,21.732436920631397,26.5
44267,245,264,3849.4810670770116,35.0
44268,246,2,21.720471734855373,26.5
44269,246,4,3.6575601328000884,18.0
44270,246,5,27.26136236765118,26.5
44271,246,6,17.648542608835395,26.5
44272,246,7,6.251072783270301,18.0
44273,246,8,7.119801518138751,18.0
44274,246,9,17.775967981665566,26.5
44275,246,10,20.132242339958207,26.5
44276,246,11,16.908450912380786,26.5
44277,246,12,5.801752420576745,18.0
44278,246,13,4.965793498247199,18.0
44279,246,14,13.689314580610905,18.0
44280,246,16,18.889543955757535,26.5
44281,246,17,5.36762113868601,18.0
44282,246,18,16.1348202683282,18.0
44283,246,19,23.15056339818368,26.5
44284,246,20,14.810505332568555,18.0
44285,246,21,15.763627078758221,26.5
44286,246,22,15.692836431405293,19.0
44287,246,24,5.798398121805594,18.0
44288,246,25,7.717152683782482,18.0
44289,246,26,13.337963851367563,18.0
44290,246,29,19.87884549974557,26.5
44291,246,30,22.490751760110076,26.5
